rede_id,sitzung_datum,sitzung_jahr,redner_fraktion,sentiment,sentiment.norm
ID1819305700,2016-09-29,2016,NA,24,0.046511627906976744
ID1819306200,2016-09-29,2016,CDU/CSU,-11,-0.012746234067207415
ID1819308400,2016-09-29,2016,SPD,12,0.016643550624133148
ID1819310800,2016-09-29,2016,CDU/CSU,14,0.02702702702702703
ID1819313200,2016-09-29,2016,BÜNDNIS 90/DIE GRÜNEN,2,0.004246284501061571
ID1819601300,2016-10-20,2016,BÜNDNIS 90/DIE GRÜNEN,-1,-0.0015360983102918587
ID1819602100,2016-10-20,2016,CDU/CSU,7,0.0050578034682080926
ID1819603100,2016-10-20,2016,SPD,-9,-0.015410958904109588
ID1819604400,2016-10-20,2016,CDU/CSU,7,0.012773722627737226
ID1819607600,2016-10-20,2016,SPD,0,0
ID1819611100,2016-10-20,2016,SPD,6,0.013392857142857142
ID1819613100,2016-10-20,2016,SPD,-2,-0.0019212295869356388
ID1819615700,2016-10-20,2016,BÜNDNIS 90/DIE GRÜNEN,11,0.010261194029850746
ID1819702900,2016-10-21,2016,DIE LINKE,-11,-0.01788617886178862
ID1819704800,2016-10-21,2016,SPD,5,0.008680555555555556
ID1819800200,2016-11-09,2016,DIE LINKE,-4,-0.005235602094240838
ID1819900200,2016-11-10,2016,DIE LINKE,7,0.009873060648801129
ID1819900300,2016-11-10,2016,SPD,51,0.03262955854126679
ID1819900600,2016-11-10,2016,DIE LINKE,-6,-0.015584415584415584
ID1819900800,2016-11-10,2016,CDU/CSU,42,0.03677758318739054
ID1819902200,2016-11-10,2016,SPD,-9,-0.008064516129032258
ID1819907900,2016-11-10,2016,SPD,7,0.011725293132328308
ID1819910300,2016-11-10,2016,SPD,3,0.005870841487279843
ID1819912600,2016-11-10,2016,SPD,-7,-0.01907356948228883
ID1819913200,2016-11-10,2016,DIE LINKE,1,0.0019193857965451055
ID1819914400,2016-11-10,2016,DIE LINKE,-5,-0.01824817518248175
ID1819916100,2016-11-10,2016,CDU/CSU,2,0.002103049421661409
ID1819919100,2016-11-10,2016,CDU/CSU,13,0.03561643835616438
ID1819919400,2016-11-10,2016,SPD,29,0.03135135135135135
ID1820003200,2016-11-11,2016,BÜNDNIS 90/DIE GRÜNEN,-14,-0.025089605734767026
ID1820003800,2016-11-11,2016,CDU/CSU,0,0
ID1820004400,2016-11-11,2016,CDU/CSU,2,0.012738853503184714
ID1820100200,2016-11-22,2016,DIE LINKE,-19,-0.027181688125894134
ID1820101000,2016-11-22,2016,CDU/CSU,9,0.007323026851098454
ID1820300400,2016-11-24,2016,CDU/CSU,52,0.04107424960505529
ID1820300500,2016-11-24,2016,NA,18,0.006538321830730113
ID1820301400,2016-11-24,2016,CDU/CSU,40,0.03581020590868397
ID1820301800,2016-11-24,2016,BÜNDNIS 90/DIE GRÜNEN,5,0.005827505827505828
ID1820303700,2016-11-24,2016,DIE LINKE,-23,-0.03560371517027864
ID1820304600,2016-11-24,2016,BÜNDNIS 90/DIE GRÜNEN,-12,-0.014184397163120567
ID1820401100,2016-11-25,2016,SPD,12,0.02553191489361702
ID1820602300,2016-12-01,2016,SPD,23,0.032167832167832165
ID1820602400,2016-12-01,2016,CDU/CSU,9,0.014106583072100314
ID1820603300,2016-12-01,2016,CDU/CSU,5,0.005235602094240838
ID1820608600,2016-12-01,2016,SPD,5,0.0056433408577878106
ID1820610800,2016-12-01,2016,DIE LINKE,-9,-0.016666666666666666
ID1820614300,2016-12-01,2016,SPD,15,0.0176678445229682
ID1820701500,2016-12-02,2016,SPD,-9,-0.012362637362637362
ID1820703700,2016-12-02,2016,DIE LINKE,-5,-0.008771929824561403
ID1820704400,2016-12-02,2016,SPD,-3,-0.027777777777777776
ID1820704700,2016-12-02,2016,SPD,3,0.0234375
ID1820704800,2016-12-02,2016,SPD,5,0.024154589371980676
ID1820704900,2016-12-02,2016,SPD,5,0.02564102564102564
ID1820903700,2016-12-15,2016,CDU/CSU,5,0.008375209380234505
ID1820905900,2016-12-15,2016,SPD,-12,-0.022988505747126436
ID1820909300,2016-12-15,2016,SPD,13,0.01878612716763006
ID1820910500,2016-12-15,2016,BÜNDNIS 90/DIE GRÜNEN,3,0.005025125628140704
ID1820913500,2016-12-15,2016,SPD,-1,-0.0017035775127768314
ID1820915800,2016-12-15,2016,CDU/CSU,20,0.018570102135561744
ID1820917800,2016-12-15,2016,CDU/CSU,2,0.001682085786375105
ID1820917900,2016-12-15,2016,CDU/CSU,4,0.011494252873563218
ID1820918000,2016-12-15,2016,SPD,6,0.0182370820668693
ID1820918100,2016-12-15,2016,DIE LINKE,5,0.008389261744966443
ID1820918300,2016-12-15,2016,NA,-2,-0.0035026269702276708
ID1821002100,2016-12-16,2016,CDU/CSU,-10,-0.00983284169124877
ID1821002700,2016-12-16,2016,BÜNDNIS 90/DIE GRÜNEN,13,0.03225806451612903
ID1821103800,2017-01-18,2017,CDU/CSU,14,0.020260492040520984
ID1821103900,2017-01-18,2017,SPD,8,0.011477761836441894
ID1821203900,2017-01-19,2017,SPD,-8,-0.008791208791208791
ID1821301900,2017-01-20,2017,NA,11,0.008233532934131737
ID1821304200,2017-01-20,2017,CDU/CSU,20,0.023310023310023312
ID1821304300,2017-01-20,2017,SPD,4,0.006289308176100629
ID1821304500,2017-01-20,2017,CDU/CSU,8,0.0081799591002045
ID1821500300,2017-01-26,2017,CDU/CSU,9,0.007633587786259542
ID1821501300,2017-01-26,2017,NA,-8,-0.008088978766430738
ID1821502400,2017-01-26,2017,CDU/CSU,-9,-0.0066765578635014835
ID1821511100,2017-01-26,2017,CDU/CSU,2,0.00425531914893617
ID1821511200,2017-01-26,2017,BÜNDNIS 90/DIE GRÜNEN,0,0
ID1821513000,2017-01-26,2017,BÜNDNIS 90/DIE GRÜNEN,-5,-0.009259259259259259
ID1821513600,2017-01-26,2017,CDU/CSU,-8,-0.010471204188481676
ID1821514100,2017-01-26,2017,CDU/CSU,7,0.005003573981415297
ID1821515700,2017-01-26,2017,SPD,12,0.014336917562724014
ID1821704000,2017-02-15,2017,CDU/CSU,-14,-0.02364864864864865
ID1821801200,2017-02-16,2017,NA,23,0.018138801261829655
ID1821801800,2017-02-16,2017,CDU/CSU,-3,-0.002097902097902098
ID1821804200,2017-02-16,2017,SPD,19,0.028744326777609682
ID1821804300,2017-02-16,2017,CDU/CSU,9,0.007778738115816767
ID1821807800,2017-02-16,2017,CDU/CSU,-3,-0.0028790786948176585
ID1821808600,2017-02-16,2017,SPD,20,0.02617801047120419
ID1821809400,2017-02-16,2017,NA,31,0.03708133971291866
ID1821810900,2017-02-16,2017,SPD,3,0.006622516556291391
ID1821901300,2017-02-17,2017,NA,7,0.00909090909090909
ID1821901800,2017-02-17,2017,CDU/CSU,-18,-0.018556701030927835
ID1821902800,2017-02-17,2017,CDU/CSU,-15,-0.0228310502283105
ID1821904000,2017-02-17,2017,CDU/CSU,5,0.004694835680751174
ID1821905200,2017-02-17,2017,CDU/CSU,14,0.023411371237458192
ID1822000100,2017-03-08,2017,NA,8,0.018779342723004695
ID1822100100,2017-03-09,2017,NA,31,0.009462759462759462
ID1822100500,2017-03-09,2017,CDU/CSU,8,0.006046863189720333
ID1822101100,2017-03-09,2017,DIE LINKE,1,0.002242152466367713
ID1822101800,2017-03-09,2017,CDU/CSU,-11,-0.005350194552529183
ID1822102000,2017-03-09,2017,SPD,7,0.010144927536231883
ID1822104500,2017-03-09,2017,BÜNDNIS 90/DIE GRÜNEN,-10,-0.012315270935960592
ID1822104700,2017-03-09,2017,DIE LINKE,1,0.0015923566878980893
ID1822104900,2017-03-09,2017,CDU/CSU,25,0.02720348204570185
ID1822105000,2017-03-09,2017,SPD,10,0.014084507042253521
ID1822108600,2017-03-09,2017,CDU/CSU,0,0
ID1822109100,2017-03-09,2017,CDU/CSU,8,0.012213740458015267
ID1822110300,2017-03-09,2017,CDU/CSU,14,0.023140495867768594
ID1822110400,2017-03-09,2017,DIE LINKE,7,0.014675052410901468
ID1822111300,2017-03-09,2017,CDU/CSU,32,0.05186385737439222
ID1822112800,2017-03-09,2017,DIE LINKE,5,0.007246376811594203
ID1822117400,2017-03-09,2017,SPD,0,0
ID1822117600,2017-03-09,2017,BÜNDNIS 90/DIE GRÜNEN,4,0.005873715124816446
ID1822120500,2017-03-09,2017,SPD,11,0.016666666666666666
ID1822121800,2017-03-09,2017,CDU/CSU,3,0.0048543689320388345
ID1822121900,2017-03-09,2017,SPD,-18,-0.01991150442477876
ID1822123900,2017-03-09,2017,CDU/CSU,6,0.0065005417118093175
ID1822125400,2017-03-09,2017,CDU/CSU,1,0.0018552875695732839
ID1822202200,2017-03-10,2017,CDU/CSU,0,0
ID1822501300,2017-03-23,2017,CDU/CSU,16,0.016112789526686808
ID1822501700,2017-03-23,2017,CDU/CSU,-5,-0.004409171075837742
ID1822507900,2017-03-23,2017,DIE LINKE,5,0.01059322033898305
ID1822508500,2017-03-23,2017,DIE LINKE,-5,-0.00929368029739777
ID1822511100,2017-03-23,2017,BÜNDNIS 90/DIE GRÜNEN,-4,-0.007407407407407408
ID1822512700,2017-03-23,2017,BÜNDNIS 90/DIE GRÜNEN,-10,-0.018148820326678767
ID1822513200,2017-03-23,2017,DIE LINKE,5,0.010183299389002037
ID1822513500,2017-03-23,2017,CDU/CSU,11,0.022448979591836733
ID1822515100,2017-03-23,2017,DIE LINKE,7,0.015909090909090907
ID1822603300,2017-03-24,2017,NA,21,0.02422145328719723
ID1822603900,2017-03-24,2017,BÜNDNIS 90/DIE GRÜNEN,3,0.0035087719298245615
ID1822803100,2017-03-30,2017,SPD,26,0.024551463644948063
ID1822805700,2017-03-30,2017,CDU/CSU,23,0.03582554517133956
ID1822805800,2017-03-30,2017,SPD,25,0.029585798816568046
ID1822806900,2017-03-30,2017,BÜNDNIS 90/DIE GRÜNEN,-9,-0.013533834586466165
ID1822810000,2017-03-30,2017,SPD,15,0.02952755905511811
ID1822813200,2017-03-30,2017,BÜNDNIS 90/DIE GRÜNEN,-10,-0.014450867052023121
ID1822813400,2017-03-30,2017,CDU/CSU,7,0.01818181818181818
ID1822813800,2017-03-30,2017,BÜNDNIS 90/DIE GRÜNEN,5,0.008103727714748784
ID1822814200,2017-03-30,2017,DIE LINKE,-9,-0.015437392795883362
ID1822901600,2017-03-31,2017,SPD,11,0.017027863777089782
ID1822904200,2017-03-31,2017,SPD,12,0.016216216216216217
ID1823102700,2017-04-27,2017,DIE LINKE,2,0.005988023952095809
ID1823106200,2017-04-27,2017,BÜNDNIS 90/DIE GRÜNEN,0,0
ID1823107500,2017-04-27,2017,DIE LINKE,2,0.0022197558268590455
ID1823109400,2017-04-27,2017,SPD,4,0.004419889502762431
ID1823112000,2017-04-27,2017,NA,18,0.038461538461538464
ID1823112400,2017-04-27,2017,CDU/CSU,-1,-0.0010193679918450561
ID1823114000,2017-04-27,2017,SPD,9,0.013846153846153847
ID1823114500,2017-04-27,2017,SPD,11,0.012387387387387387
ID1823114800,2017-04-27,2017,CDU/CSU,-4,-0.007017543859649123
ID1823114900,2017-04-27,2017,CDU/CSU,18,0.026706231454005934
ID1823117000,2017-04-27,2017,DIE LINKE,4,0.0121580547112462
ID1823200600,2017-04-28,2017,CDU/CSU,23,0.024757804090419805
ID1823308200,2017-05-17,2017,NA,5,0.004780114722753346
ID1823401100,2017-05-18,2017,DIE LINKE,-19,-0.01643598615916955
ID1823401300,2017-05-18,2017,BÜNDNIS 90/DIE GRÜNEN,-11,-0.010526315789473684
ID1823402000,2017-05-18,2017,NA,3,0.0027223230490018148
ID1823402800,2017-05-18,2017,CDU/CSU,18,0.029079159935379646
ID1823404300,2017-05-18,2017,CDU/CSU,22,0.029177718832891247
ID1823407700,2017-05-18,2017,BÜNDNIS 90/DIE GRÜNEN,5,0.008183306055646482
ID1823408600,2017-05-18,2017,DIE LINKE,-8,-0.020887728459530026
ID1823409900,2017-05-18,2017,SPD,6,0.008708272859216255
ID1823410500,2017-05-18,2017,CDU/CSU,24,0.023054755043227664
ID1823416000,2017-05-18,2017,DIE LINKE,2,0.005934718100890208
ID1823416600,2017-05-18,2017,DIE LINKE,0,0
ID1823416700,2017-05-18,2017,BÜNDNIS 90/DIE GRÜNEN,-2,-0.00404040404040404
ID1823419100,2017-05-18,2017,BÜNDNIS 90/DIE GRÜNEN,-11,-0.016442451420029897
ID1823502800,2017-05-19,2017,DIE LINKE,1,0.0017513134851138354
ID1823503800,2017-05-19,2017,SPD,5,0.011185682326621925
ID1823503900,2017-05-19,2017,CDU/CSU,35,0.03977272727272727
ID1823701300,2017-06-01,2017,NA,0,0
ID1823706100,2017-06-01,2017,NA,-8,-0.009592326139088728
ID1823706200,2017-06-01,2017,NA,9,0.018404907975460124
ID1823707600,2017-06-01,2017,SPD,14,0.014846235418875928
ID1823711500,2017-06-01,2017,SPD,-6,-0.015584415584415584
ID1823720300,2017-06-01,2017,CDU/CSU,-6,-0.007792207792207792
ID1823720700,2017-06-01,2017,BÜNDNIS 90/DIE GRÜNEN,-16,-0.03818615751789976
ID1823720800,2017-06-01,2017,CDU/CSU,2,0.0023148148148148147
ID1823804600,2017-06-02,2017,CDU/CSU,-3,-0.004601226993865031
ID1823900100,2017-06-21,2017,NA,-2,-0.0035087719298245615
ID1823900700,2017-06-21,2017,NA,-4,-0.023668639053254437
ID1823900800,2017-06-21,2017,BÜNDNIS 90/DIE GRÜNEN,5,0.05434782608695652
ID1823901400,2017-06-21,2017,SPD,3,0.046153846153846156
ID1823901500,2017-06-21,2017,NA,-2,-0.013422818791946308
ID1823902200,2017-06-21,2017,BÜNDNIS 90/DIE GRÜNEN,7,0.0958904109589041
ID1823903600,2017-06-21,2017,DIE LINKE,-8,-0.009603841536614645
ID1823903800,2017-06-21,2017,BÜNDNIS 90/DIE GRÜNEN,-1,-0.0011049723756906078
ID1823904800,2017-06-21,2017,CDU/CSU,-5,-0.006476683937823834
ID1823905400,2017-06-21,2017,CDU/CSU,3,0.0048543689320388345
ID1823906300,2017-06-21,2017,BÜNDNIS 90/DIE GRÜNEN,11,0.021739130434782608
ID1824001300,2017-06-22,2017,DIE LINKE,2,0.003787878787878788
ID1824001600,2017-06-22,2017,NA,5,0.004533091568449683
ID1824001800,2017-06-22,2017,SPD,15,0.024350649350649352
ID1824004600,2017-06-22,2017,SPD,-7,-0.009985734664764621
ID1824005600,2017-06-22,2017,BÜNDNIS 90/DIE GRÜNEN,7,0.010687022900763359
ID1824005800,2017-06-22,2017,CDU/CSU,0,0
ID1824006000,2017-06-22,2017,SPD,11,0.015691868758915834
ID1824007700,2017-06-22,2017,NA,13,0.016817593790426907
ID1824009700,2017-06-22,2017,BÜNDNIS 90/DIE GRÜNEN,-4,-0.007434944237918215
ID1824012300,2017-06-22,2017,CDU/CSU,-4,-0.004878048780487805
ID1824013800,2017-06-22,2017,CDU/CSU,2,0.004140786749482402
ID1824013900,2017-06-22,2017,SPD,3,0.007874015748031496
ID1824014000,2017-06-22,2017,SPD,9,0.024128686327077747
ID1824015000,2017-06-22,2017,SPD,-32,-0.03504928806133625
ID1824101500,2017-06-23,2017,CDU/CSU,0,0
ID1824103700,2017-06-23,2017,CDU/CSU,-4,-0.003352891869237217
ID1824104100,2017-06-23,2017,DIE LINKE,1,0.002347417840375587
ID1824104800,2017-06-23,2017,DIE LINKE,-15,-0.024429967426710098
ID1824104900,2017-06-23,2017,CDU/CSU,6,0.008695652173913044
ID1824105000,2017-06-23,2017,BÜNDNIS 90/DIE GRÜNEN,1,0.0016313213703099511
ID1824105100,2017-06-23,2017,SPD,4,0.006578947368421052
ID1824105200,2017-06-23,2017,CDU/CSU,6,0.004470938897168405
ID1824200900,2017-06-28,2017,NA,4,0.043478260869565216
ID1824205100,2017-06-28,2017,BÜNDNIS 90/DIE GRÜNEN,-14,-0.014447884416924664
ID1824205700,2017-06-28,2017,CDU/CSU,17,0.02109181141439206
ID1824300100,2017-06-29,2017,NA,100,0.030998140111593304
ID1824300500,2017-06-29,2017,CDU/CSU,48,0.03234501347708895
ID1824301000,2017-06-29,2017,CDU/CSU,-1,-5.012531328320802e-4
ID1824306600,2017-06-29,2017,DIE LINKE,-22,-0.03636363636363636
ID1824309000,2017-06-29,2017,DIE LINKE,-11,-0.018487394957983194
ID1824311300,2017-06-29,2017,CDU/CSU,-8,-0.008695652173913044
ID1824311500,2017-06-29,2017,CDU/CSU,9,0.013043478260869565
ID1824311800,2017-06-29,2017,BÜNDNIS 90/DIE GRÜNEN,0,0
ID1824413200,2017-06-30,2017,CDU/CSU,-2,-0.006211180124223602
ID19202200,2017-11-21,2017,CDU/CSU,1,0.0016638935108153079
ID19202400,2017-11-21,2017,NA,-8,-0.015065913370998116
ID19205000,2017-11-21,2017,DIE LINKE,-9,-0.013313609467455622
ID19207200,2017-11-21,2017,AfD,-12,-0.023715415019762844
ID19302100,2017-11-22,2017,DIE LINKE,-7,-0.011824324324324325
ID19401000,2017-12-12,2017,SPD,12,0.0183206106870229
ID19405500,2017-12-12,2017,DIE LINKE,-2,-0.006024096385542169
ID19406100,2017-12-12,2017,DIE LINKE,4,0.008298755186721992
ID19500700,2017-12-13,2017,NA,-4,-0.02877697841726619
ID19506000,2017-12-13,2017,AfD,-11,-0.01732283464566929
ID19509100,2017-12-13,2017,FDP,-7,-0.010416666666666666
ID19701300,2018-01-18,2018,SPD,-2,-0.0019011406844106464
ID19702000,2018-01-18,2018,CDU/CSU,-6,-0.008771929824561403
ID19703700,2018-01-18,2018,AfD,-2,-0.004158004158004158
ID19704200,2018-01-18,2018,CDU/CSU,13,0.01881331403762663
ID19704300,2018-01-18,2018,SPD,19,0.021689497716894976
ID19704400,2018-01-18,2018,AfD,5,0.009074410163339383
ID19704800,2018-01-18,2018,DIE LINKE,-6,-0.012422360248447204
ID19706500,2018-01-18,2018,CDU/CSU,-13,-0.018571428571428572
ID19706600,2018-01-18,2018,SPD,2,0.004819277108433735
ID19707100,2018-01-18,2018,SPD,-11,-0.0176
ID19801300,2018-01-19,2018,SPD,4,0.006042296072507553
ID19803200,2018-01-19,2018,SPD,17,0.031423290203327174
ID191004700,2018-01-31,2018,FDP,-5,-0.008802816901408451
ID191102000,2018-02-01,2018,BÜNDNIS 90/DIE GRÜNEN,3,0.006122448979591836
ID191106600,2018-02-01,2018,FDP,5,0.00992063492063492
ID191107100,2018-02-01,2018,BÜNDNIS 90/DIE GRÜNEN,-9,-0.016100178890876567
ID191108000,2018-02-01,2018,CDU/CSU,1,0.002364066193853428
ID191204000,2018-02-02,2018,AfD,4,0.0064516129032258064
ID191306600,2018-02-21,2018,DIE LINKE,-17,-0.031135531135531136
ID191306700,2018-02-21,2018,BÜNDNIS 90/DIE GRÜNEN,-16,-0.030947775628626693
ID191306900,2018-02-21,2018,SPD,-5,-0.008460236886632826
ID191307200,2018-02-21,2018,SPD,-8,-0.017094017094017096
ID191403400,2018-02-22,2018,SPD,-10,-0.019011406844106463
ID191407000,2018-02-22,2018,fraktionslos,3,0.013100436681222707
ID191408400,2018-02-22,2018,CDU/CSU,10,0.015313935681470138
ID191409800,2018-02-22,2018,SPD,8,0.018823529411764704
ID191411000,2018-02-22,2018,AfD,5,0.008143322475570033
ID191412000,2018-02-22,2018,AfD,5,0.00794912559618442
ID191605200,2018-02-28,2018,CDU/CSU,0,0
ID191605400,2018-02-28,2018,AfD,11,0.02099236641221374
ID191700300,2018-03-01,2018,AfD,-6,-0.008253094910591471
ID191700500,2018-03-01,2018,DIE LINKE,0,0
ID191700900,2018-03-01,2018,FDP,9,0.026627218934911243
ID191702900,2018-03-01,2018,SPD,-10,-0.0211864406779661
ID191703900,2018-03-01,2018,CDU/CSU,-12,-0.017964071856287425
ID191704300,2018-03-01,2018,CDU/CSU,-6,-0.005371530886302597
ID191706400,2018-03-01,2018,AfD,-2,-0.0037735849056603774
ID191709100,2018-03-01,2018,FDP,-8,-0.01818181818181818
ID191800300,2018-03-02,2018,AfD,8,0.01904761904761905
ID191801700,2018-03-02,2018,DIE LINKE,4,0.009523809523809525
ID191802100,2018-03-02,2018,CDU/CSU,-7,-0.009735744089012517
ID191805100,2018-03-02,2018,AfD,6,0.010084033613445379
ID192001000,2018-03-15,2018,NA,-2,-0.003205128205128205
ID192001500,2018-03-15,2018,NA,10,0.010101010101010102
ID192002500,2018-03-15,2018,DIE LINKE,-13,-0.03504043126684636
ID192006300,2018-03-15,2018,AfD,-2,-0.0039447731755424065
ID192100400,2018-03-16,2018,FDP,11,0.023554603854389723
ID192103200,2018-03-16,2018,AfD,-18,-0.031088082901554404
ID192103400,2018-03-16,2018,BÜNDNIS 90/DIE GRÜNEN,-10,-0.0199203187250996
ID192103600,2018-03-16,2018,CDU/CSU,-2,-0.0036429872495446266
ID192205900,2018-03-21,2018,NA,69,0.011420059582919563
ID192209500,2018-03-21,2018,NA,13,0.01643489254108723
ID192210100,2018-03-21,2018,AfD,-4,-0.00558659217877095
ID192210300,2018-03-21,2018,FDP,4,0.008316008316008316
ID192211400,2018-03-21,2018,SPD,14,0.017721518987341773
ID192211900,2018-03-21,2018,AfD,8,0.028985507246376812
ID192300700,2018-03-22,2018,SPD,42,0.051533742331288344
ID192300900,2018-03-22,2018,CDU/CSU,-17,-0.016022620169651274
ID192302400,2018-03-22,2018,AfD,2,0.0032679738562091504
ID192306000,2018-03-22,2018,AfD,-2,-0.0034602076124567475
ID192307800,2018-03-22,2018,AfD,-3,-0.007371007371007371
ID192309300,2018-03-22,2018,CDU/CSU,-3,-0.005747126436781609
ID192403500,2018-03-23,2018,AfD,-5,-0.009523809523809525
ID192405800,2018-03-23,2018,AfD,-5,-0.007692307692307693
ID192506200,2018-04-18,2018,FDP,-5,-0.009671179883945842
ID192600100,2018-04-19,2018,NA,9,0.013846153846153847
ID192600300,2018-04-19,2018,CDU/CSU,14,0.022116903633491312
ID192603500,2018-04-19,2018,SPD,15,0.029296875
ID192608500,2018-04-19,2018,CDU/CSU,-10,-0.016863406408094434
ID192614300,2018-04-19,2018,BÜNDNIS 90/DIE GRÜNEN,10,0.0199203187250996
ID192701000,2018-04-20,2018,AfD,4,0.0071174377224199285
ID192701100,2018-04-20,2018,CDU/CSU,5,0.0064516129032258064
ID192703100,2018-04-20,2018,CDU/CSU,-14,-0.017948717948717947
ID192901000,2018-04-26,2018,FDP,10,0.026455026455026454
ID192902800,2018-04-26,2018,SPD,-6,-0.009230769230769232
ID192903300,2018-04-26,2018,AfD,-4,-0.009478672985781991
ID192903600,2018-04-26,2018,fraktionslos,-2,-0.006042296072507553
ID193000400,2018-04-27,2018,AfD,1,0.0070921985815602835
ID193001800,2018-04-27,2018,SPD,-2,-0.0032310177705977385
ID193002400,2018-04-27,2018,FDP,13,0.03044496487119438
ID193004700,2018-04-27,2018,CDU/CSU,17,0.013097072419106317
ID193101700,2018-05-15,2018,AfD,-3,-0.006864988558352402
ID193104600,2018-05-15,2018,SPD,12,0.031496062992125984
ID193104800,2018-05-15,2018,CDU/CSU,11,0.014905149051490514
ID193200200,2018-05-16,2018,NA,16,0.0032526936369180726
ID193200500,2018-05-16,2018,DIE LINKE,-24,-0.012115093387178193
ID193200600,2018-05-16,2018,BÜNDNIS 90/DIE GRÜNEN,-5,-0.002852253280091272
ID193201300,2018-05-16,2018,AfD,4,0.007722007722007722
ID193202000,2018-05-16,2018,NA,6,0.005008347245409015
ID193206100,2018-05-16,2018,AfD,16,0.027257240204429302
ID193206200,2018-05-16,2018,SPD,24,0.028708133971291867
ID193304200,2018-05-17,2018,SPD,-7,-0.0109204368174727
ID193308100,2018-05-17,2018,BÜNDNIS 90/DIE GRÜNEN,-9,-0.019313304721030045
ID193401600,2018-05-18,2018,NA,34,0.02800658978583196
ID193402000,2018-05-18,2018,DIE LINKE,-10,-0.017452006980802792
ID193404800,2018-05-18,2018,CDU/CSU,-1,-0.005405405405405406
ID193500100,2018-06-06,2018,NA,1,0.0030581039755351682
ID193506700,2018-06-06,2018,BÜNDNIS 90/DIE GRÜNEN,0,0
ID193600900,2018-06-07,2018,FDP,12,0.0297029702970297
ID193603100,2018-06-07,2018,BÜNDNIS 90/DIE GRÜNEN,8,0.012841091492776886
ID193604100,2018-06-07,2018,FDP,14,0.036939313984168866
ID193606200,2018-06-07,2018,CDU/CSU,23,0.03715670436187399
ID193614800,2018-06-07,2018,CDU/CSU,8,0.014336917562724014
ID193615800,2018-06-07,2018,BÜNDNIS 90/DIE GRÜNEN,-4,-0.008908685968819599
ID193704400,2018-06-08,2018,BÜNDNIS 90/DIE GRÜNEN,10,0.012004801920768308
ID193709500,2018-06-08,2018,CDU/CSU,5,0.008787346221441126
ID193807300,2018-06-13,2018,CDU/CSU,19,0.026243093922651933
ID193901400,2018-06-14,2018,DIE LINKE,-8,-0.008412197686645636
ID193904700,2018-06-14,2018,AfD,-11,-0.02806122448979592
ID193907300,2018-06-14,2018,CDU/CSU,5,0.009940357852882704
ID193913800,2018-06-14,2018,CDU/CSU,7,0.01155115511551155
ID194002500,2018-06-15,2018,SPD,33,0.04969879518072289
ID194002900,2018-06-15,2018,SPD,25,0.04488330341113106
ID194201900,2018-06-28,2018,SPD,-1,-0.0014104372355430183
ID194203900,2018-06-28,2018,fraktionslos,7,0.030042918454935622
ID194204100,2018-06-28,2018,CDU/CSU,29,0.05390334572490706
ID194204700,2018-06-28,2018,DIE LINKE,-15,-0.021551724137931036
ID194206700,2018-06-28,2018,CDU/CSU,2,0.0025188916876574307
ID194207500,2018-06-28,2018,CDU/CSU,23,0.039655172413793106
ID194212300,2018-06-28,2018,AfD,13,0.02610441767068273
ID194214900,2018-06-28,2018,AfD,-5,-0.009596928982725527
ID194215700,2018-06-28,2018,AfD,-1,-0.0016129032258064516
ID194216100,2018-06-28,2018,CDU/CSU,-10,-0.018975332068311195
ID194217100,2018-06-28,2018,CDU/CSU,-3,-0.014778325123152709
ID194302300,2018-06-29,2018,AfD,11,0.022132796780684104
ID194302900,2018-06-29,2018,AfD,-9,-0.010262257696693273
ID194303000,2018-06-29,2018,CDU/CSU,16,0.02359882005899705
ID194307600,2018-06-29,2018,DIE LINKE,12,0.03296703296703297
